Year,ID,ID_direction,seq,Origin,Destination,stocks_origin,stocks_destination,stocks_bilateral,flow_origin,flow_destination,scaled_sci,SP_POP_TOTL_origin,SP_POP_TOTL_destination,SP_TOTOAL_bilateral,Region_origin,Region_destination,Region_sub_origin,Region_sub_destination,Income_origin,Income_destination,flow_region,flow_subregion,flow_income,Code_destination,Code_origin,iso2_origin,iso2_destination
2019,AGET,ETAG,1,Ethiopia,Antigua and Barbuda,93,,4.53259949315326,3,,7.40000951716269,112078730,97118,112175848,Africa,Americas,Sub-Saharan Africa,Latin America and the Caribbean,Low income,High income,Africa to Americas,Sub-Saharan Africa to Latin America and the Caribbean,Low income to High income,28,231,ET,AG
2019,AGFR,AGFR,1,Antigua and Barbuda,France,66,42,4.68213122712422,3,1,8.4211227226655,97118,67059887,67157005,Americas,Europe,Latin America and the Caribbean,Western Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Western Europe,High income to High income,250,28,AG,FR
2019,AGFR,FRAG,2,France,Antigua and Barbuda,42,66,4.68213122712422,1,3,8.4211227226655,67059887,97118,67157005,Europe,Americas,Western Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Western Europe to Latin America and the Caribbean,High income to High income,28,250,FR,AG
2019,AGGB,AGGB,1,Antigua and Barbuda,United Kingdom,5380,1033,8.76608245914886,642,39,10.7918108153262,97118,66834405,66931523,Americas,Europe,Latin America and the Caribbean,Northern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,High income to High income,826,28,AG,GB
2019,AGGB,GBAG,2,United Kingdom,Antigua and Barbuda,1033,5380,8.76608245914886,39,642,10.7918108153262,66834405,97118,66931523,Europe,Americas,Northern Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Northern Europe to Latin America and the Caribbean,High income to High income,28,826,GB,AG
2019,AGGD,AGGD,1,Antigua and Barbuda,Grenada,38,199,5.46806014113513,0,7,15.3271603229666,97118,112003,209121,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Upper middle income,308,28,AG,GD
2019,AGGD,GDAG,2,Grenada,Antigua and Barbuda,199,38,5.46806014113513,7,0,15.3271603229666,112003,97118,209121,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,28,308,GD,AG
2019,AGGH,GHAG,1,Ghana,Antigua and Barbuda,32,,3.46573590279973,1,,9.73174978928182,30417856,97118,30514974,Africa,Americas,Sub-Saharan Africa,Latin America and the Caribbean,Lower middle income,High income,Africa to Americas,Sub-Saharan Africa to Latin America and the Caribbean,Lower middle income to High income,28,288,GH,AG
2019,AGGN,AGGN,1,Antigua and Barbuda,Guinea,4249,,8.35443894011481,-203,,8.28878581042693,97118,12771246,12868364,Americas,Africa,Latin America and the Caribbean,Sub-Saharan Africa,High income,Low income,Americas to Africa,Latin America and the Caribbean to Sub-Saharan Africa,High income to Low income,324,28,AG,GN
2019,AGGR,AGGR,1,Antigua and Barbuda,Greece,28,,3.3322045101752,-1,,7.64012317269536,97118,10716322,10813440,Americas,Europe,Latin America and the Caribbean,Southern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Southern Europe,High income to High income,300,28,AG,GR
2019,AGGY,AGGY,1,Antigua and Barbuda,Guyana,19,6731,8.81729778386658,0,259,15.3915525839559,97118,782766,879884,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Upper middle income,328,28,AG,GY
2019,AGGY,GYAG,2,Guyana,Antigua and Barbuda,6731,19,8.81729778386658,259,0,15.3915525839559,782766,97118,879884,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,28,328,GY,AG
2019,AGHN,HNAG,1,Honduras,Antigua and Barbuda,7,,1.94591014905531,0,,7.80016307039296,9746117,97118,9843235,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Lower middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Lower middle income to High income,28,340,HN,AG
2019,AGHT,HTAG,1,Haiti,Antigua and Barbuda,34,,3.52636052461616,1,,11.1640911315249,11263077,97118,11360195,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Low income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Low income to High income,28,332,HT,AG
2019,AGIE,AGIE,1,Antigua and Barbuda,Ireland,2,,0.693147180559945,0,,8.79815271810719,97118,4941444,5038562,Americas,Europe,Latin America and the Caribbean,Northern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,High income to High income,372,28,AG,IE
2019,AGIN,INAG,1,India,Antigua and Barbuda,82,,4.40671924726425,3,,6.50428817353665,1366417754,97118,1366514872,Asia,Americas,Southern Asia,Latin America and the Caribbean,Lower middle income,High income,Asia to Americas,Southern Asia to Latin America and the Caribbean,Lower middle income to High income,28,356,IN,AG
2019,AGIT,AGIT,1,Antigua and Barbuda,Italy,23,74,4.57471097850338,-773,2,8.83869681234353,97118,60297396,60394514,Americas,Europe,Latin America and the Caribbean,Southern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Southern Europe,High income to High income,380,28,AG,IT
2019,AGIT,ITAG,2,Italy,Antigua and Barbuda,74,23,4.57471097850338,2,-773,8.83869681234353,60297396,97118,60394514,Europe,Americas,Southern Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Southern Europe to Latin America and the Caribbean,High income to High income,28,380,IT,AG
2019,AGJM,AGJM,1,Antigua and Barbuda,Jamaica,154,4149,8.3670677328386,1,159,15.0488635077969,97118,2948279,3045397,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Upper middle income,388,28,AG,JM
2019,AGJM,JMAG,2,Jamaica,Antigua and Barbuda,4149,154,8.3670677328386,159,1,15.0488635077969,2948279,97118,3045397,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,28,388,JM,AG
2019,AGJP,JPAG,1,Japan,Antigua and Barbuda,20,,2.99573227355399,0,,7.01121398735037,126264931,97118,126362049,Asia,Americas,Eastern Asia,Latin America and the Caribbean,High income,High income,Asia to Americas,Eastern Asia to Latin America and the Caribbean,High income to High income,28,392,JP,AG
2019,AGLB,LBAG,1,Lebanon,Antigua and Barbuda,57,,4.04305126783455,2,,9.40878131065002,6855713,97118,6952831,Asia,Americas,Western Asia,Latin America and the Caribbean,Upper middle income,High income,Asia to Americas,Western Asia to Latin America and the Caribbean,Upper middle income to High income,28,422,LB,AG
2019,AGLC,AGLC,1,Antigua and Barbuda,Saint Lucia,86,703,6.67076632084587,-4,27,15.8701037968096,97118,182790,279908,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Upper middle income,662,28,AG,LC
2019,AGLC,LCAG,2,Saint Lucia,Antigua and Barbuda,703,86,6.67076632084587,27,-4,15.8701037968096,182790,97118,279908,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,28,662,LC,AG
2019,AGMX,MXAG,1,Mexico,Antigua and Barbuda,5,,1.6094379124341,0,,7.17165682276851,127575529,97118,127672647,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,28,484,MX,AG
2019,AGNG,NGAG,1,Nigeria,Antigua and Barbuda,41,,3.71357206670431,1,,9.13064760306693,200963599,97118,201060717,Africa,Americas,Sub-Saharan Africa,Latin America and the Caribbean,Lower middle income,High income,Africa to Americas,Sub-Saharan Africa to Latin America and the Caribbean,Lower middle income to High income,28,566,NG,AG
2019,AGNI,AGNI,1,Antigua and Barbuda,Nicaragua,124,,4.82028156560504,5,,7.65254569269392,97118,6545502,6642620,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Lower middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Lower middle income,558,28,AG,NI
2019,AGNL,AGNL,1,Antigua and Barbuda,Netherlands,35,16,3.93182563272433,3,0,8.9737315697084,97118,17332850,17429968,Americas,Europe,Latin America and the Caribbean,Western Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Western Europe,High income to High income,528,28,AG,NL
2019,AGNL,NLAG,2,Netherlands,Antigua and Barbuda,16,35,3.93182563272433,0,3,8.9737315697084,17332850,97118,17429968,Europe,Americas,Western Europe,Latin America and the Caribbean,High income,High income,Europe to Americas,Western Europe to Latin America and the Caribbean,High income to High income,28,528,NL,AG
2019,AGNZ,NZAG,1,New Zealand,Antigua and Barbuda,12,,2.484906649788,0,,8.90910013492555,4917000,97118,5014118,Oceania,Americas,Australia and New Zealand,Latin America and the Caribbean,High income,High income,Oceania to Americas,Australia and New Zealand to Latin America and the Caribbean,High income to High income,28,554,NZ,AG
2019,AGPR,PRAG,1,Puerto Rico,Antigua and Barbuda,55,,4.00733318523247,2,,10.2620706747442,3193694,97118,3290812,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to High income,28,630,PR,AG
2019,AGSE,AGSE,1,Antigua and Barbuda,Sweden,3,,1.09861228866811,-5,,8.38708450606922,97118,10285453,10382571,Americas,Europe,Latin America and the Caribbean,Northern Europe,High income,High income,Americas to Europe,Latin America and the Caribbean to Northern Europe,High income to High income,752,28,AG,SE
2019,AGSR,SRAG,1,Suriname,Antigua and Barbuda,46,,3.8286413964891,1,,13.1872424655424,581372,97118,678490,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,28,740,SR,AG
2019,AGTT,TTAG,1,Trinidad and Tobago,Antigua and Barbuda,748,,6.61740297797448,28,,13.7956843103891,1394973,97118,1492091,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to High income,28,780,TT,AG
2019,AGUS,AGUS,1,Antigua and Barbuda,United States of America,34208,2731,10.517023182461,2531,105,11.0637122103318,97118,328239523,328336641,Americas,Americas,Latin America and the Caribbean,Northern America,High income,High income,Americas to Americas,Latin America and the Caribbean to Northern America,High income to High income,840,28,AG,US
2019,AGUS,USAG,2,United States of America,Antigua and Barbuda,2731,34208,10.517023182461,105,2531,11.0637122103318,328239523,97118,328336641,Americas,Americas,Northern America,Latin America and the Caribbean,High income,High income,Americas to Americas,Northern America to Latin America and the Caribbean,High income to High income,28,840,US,AG
2019,AGVC,AGVC,1,Antigua and Barbuda,Saint Vincent and the Grenadines,57,954,6.91869521902047,-1,36,16.4727525399933,97118,110589,207707,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,High income,Upper middle income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,High income to Upper middle income,670,28,AG,VC
2019,AGVC,VCAG,2,Saint Vincent and the Grenadines,Antigua and Barbuda,954,57,6.91869521902047,36,-1,16.4727525399933,110589,97118,207707,Americas,Americas,Latin America and the Caribbean,Latin America and the Caribbean,Upper middle income,High income,Americas to Americas,Latin America and the Caribbean to Latin America and the Caribbean,Upper middle income to High income,28,670,VC,AG
2019,AGZA,ZAAG,1,South Africa,Antigua and Barbuda,46,,3.8286413964891,1,,8.52317526309379,58558270,97118,58655388,Africa,Americas,Sub-Saharan Africa,Latin America and the Caribbean,Upper middle income,High income,Africa to Americas,Sub-Saharan Africa to Latin America and the Caribbean,Upper middle income to High income,28,710,ZA,AG
2019,ALAR,ALAR,1,Albania,Argentina,67,,4.20469261939097,1,,6.63856778916652,2854191,44938712,47792903,Europe,Americas,Southern Europe,Latin America and the Caribbean,Upper middle income,Upper middle income,Europe to Americas,Southern Europe to Latin America and the Caribbean,Upper middle income to Upper middle income,32,8,AL,AR
2019,ALAT,ALAT,1,Albania,Austria,3715,,8.22013395715186,568,,10.020559224122,2854191,8877067,11731258,Europe,Europe,Southern Europe,Western Europe,Upper middle income,High income,Europe to Europe,Southern Europe to Western Europe,Upper middle income to High income,40,8,AL,AT
2019,ALAU,ALAU,1,Albania,Australia,3872,,8.26152644839647,412,,7.94979721616185,2854191,25364307,28218498,Europe,Oceania,Southern Europe,Australia and New Zealand,Upper middle income,High income,Europe to Oceania,Southern Europe to Australia and New Zealand,Upper middle income to High income,36,8,AL,AU
2019,ALBE,ALBE,1,Albania,Belgium,11042,,9.30946146284399,1662,,10.0664563808143,2854191,11484055,14338246,Europe,Europe,Southern Europe,Western Europe,Upper middle income,High income,Europe to Europe,Southern Europe to Western Europe,Upper middle income to High income,56,8,AL,BE
2019,ALBG,ALBG,1,Albania,Bulgaria,1348,,7.20637729147225,218,,9.1329192250076,2854191,6975761,9829952,Europe,Europe,Southern Europe,Eastern Europe,Upper middle income,Upper middle income,Europe to Europe,Southern Europe to Eastern Europe,Upper middle income to Upper middle income,100,8,AL,BG
2019,ALBO,ALBO,1,Albania,Bolivia (Plurinational State of),1,,0,0,,6.22653666928747,2854191,11513100,14367291,Europe,Americas,Southern Europe,Latin America and the Caribbean,Upper middle income,Lower middle income,Europe to Americas,Southern Europe to Latin America and the Caribbean,Upper middle income to Lower middle income,68,8,AL,BO
2019,ALCA,ALCA,1,Albania,Canada,16363,856,9.75376870428619,1093,-50,8.79920924224139,2854191,37589262,40443453,Europe,Americas,Southern Europe,Northern America,Upper middle income,High income,Europe to Americas,Southern Europe to Northern America,Upper middle income to High income,124,8,AL,CA
2019,ALCA,CAAL,2,Canada,Albania,856,16363,9.75376870428619,-50,1093,8.79920924224139,37589262,2854191,40443453,Americas,Europe,Northern America,Southern Europe,High income,Upper middle income,Americas to Europe,Northern America to Southern Europe,High income to Upper middle income,8,124,CA,AL
2019,ALCH,ALCH,1,Albania,Switzerland,3968,,8.28601746840476,990,,10.6637558539502,2854191,8574832,11429023,Europe,Europe,Southern Europe,Western Europe,Upper middle income,High income,Europe to Europe,Southern Europe to Western Europe,Upper middle income to High income,756,8,AL,CH
